11302871	Trineura crassicornis Zetterstedt, 1848
11249707	Diplonevra crassicornis (Zetterstedt, 1848)
9727435	Ancistrotermes crassiceps Zhu & Wang, 1991
10565334	Contarinia brassicola Sinclair, 2019
8590765	Solenopora jurassica Brown, 1894
10648987	Pronolagus crassicaudatus saundersiae Hewitt, 1927
1802687	Maurilia malgassica Viette, 1965
1102934	Pachypidonia crassicornis Gressitt, 1935
8778595	Hygroamblystegium crassicostatum E.B.Bartram
12330777	Amblystegium fallax var. crassicostatum Schiffn.
12360825	Cratoneuron filicinum f. crassicostatum (Schiffn.) Podp.
7059433	Pronolagus crassicaudatus crassicaudatus
10555238	Lepus crassicaudatus I.Geoffroy, 1832
10159134	Pronolagus crassicaudatus lebombo Roberts, 1936
10524570	Pronolagus crassicaudatus kariegae Hewitt, 1927
6164865	Pronolagus crassicaudatus ruddi Thomas & Schwann, 1905
10128622	Pronolagus crassicaudatus bowkeri Hewitt, 1927
11600460	Eligma malgassica Rothschild, 1896
5114429	Eligma malagassica Rothschild, 1896
1601041	Rabdophaga salicisbrassicoides (Packard, 1869)
9022082	Nasutitermes crassicornis (Holmgren & Holmgren, 1917)
5081343	Rhopalomyia talassica (Fedotova, 1999)
2459764	Stenocercus crassicaudatus (Tschudi, 1845)
1599690	Plesiolauthia crassicornis Mamaev, 1967
1801839	Nola malgassica Kenrick, 1917
5082494	Monardia crassicornis Mamaev, 1963
2119394	Eosentomon brassicae Bernard, 1976
1592274	Cecidomyia crassicornis Walker, 1856
1595525	Cecidomyia brassicae (Macquart, 1848)
11718957	Novosuctobelba madegassica (Mahunka, 2011)
7991976	Crassicollaria
7443169	Crassicolaria
11125096	Gonyaulacysta jurassica Deflandre, 1964
8590437	Chengdecupes jurassicus (Hong, 1983)
6910138	Crassicippus speciosus Roewer, 1912
6988218	Notocupoides triassicus Ponomarenko, 1966
9122546	Orphnus nyassicus impressostriata Kolbe, 1895
11162232	Talbragarocossus jurassicus Chen et al., 2019
6878293	Lithodinia jurassica Eisenack, 1935
6988203	Omma jurassicum Ponomarenko, 1968
6988211	Omma liassica Crowson, 1962
8549610	Cassiculosphaeridia reticulata Davey, 1974
8520379	Cassiculosphaeridia delicata Stover & Helby, 1987
7413294	Cassiculosphaeridia magna Davey, 1974
8666752	Gonyaulax jurassica Deflandre, 1938
8687599	Palaeocossus jurassicus Oppenheim, 1885
5975068	Akanthophoreus crassicauda Bird, 2007
11193646	Xiphosuroides khakassicus Shpinev & Vasilenko, 2018
4146150	Puccinellia vassica A.R.Williams
8382317	Staphylinus crassicollis Gravenhorst, 1802
4143040	Yushania crassicollis T.P.Yi
8460640	Enneoxyela crassicauda Rasnitsyn, 1966
2567897	Diaporthe crassicollis Nitschke
9575877	Psiloptera nyassica Kerremans, 1899
8791219	Cantharis parnassica Pic, 1903
4112555	Festuca thalassica Kunth
9445446	Festuca thalassica var. anomala Lange
